bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,0-14,0.003113664315850108,0.005968011458582,0.0021062830423152264,0.003861728416266774,183.34328001909762
-0.2,1,15-24,0.005334423926669453,0.010177771746505632,0.003614414284165251,0.00656335746234038,181.5884109105713
-0.2,1,25-44,0.015103749025121654,0.017491151535105772,0.014234555507274605,0.0032565960278311645,22.878101294886743
-0.2,1,45-64,0.0430187630007161,0.056281929171356826,0.03804708461960128,0.01823484455175554,47.92704811438095
-0.2,1,65-80,0.04305398892285154,0.03863877042846103,0.04470583826123736,-0.0060670678327763294,-13.571086168485602
-0.2,1,81+,0.01701099262074872,0.017282350399654353,0.01690984636196734,3.7250403768701373E-4,2.2028824491559407
-0.2,1,0-14,0.004648784342894333,0.005850690381465013,0.004215762736873169,0.0016349276445918439,38.78130119354084
-0.2,1,15-24,0.005351934278247063,0.0,0.007290489556373711,-0.007290489556373711,-100.0
-0.2,1,25-44,0.017545735426758892,0.018543892363006995,0.017183799412762334,0.0013600929502446614,7.914972222234651
-0.2,1,45-64,0.03947406383520037,0.04659877017678709,0.036798793576806654,0.009799976599980432,26.631244254042908
-0.2,1,65-80,0.04469339162340451,0.05369223610265956,0.041320650934410175,0.012371585168249384,29.940441131692875
-0.2,1,81+,0.015825752602457093,0.021535943489684285,0.013690466603314704,0.007845476886369579,57.30613216988565
-0.2,1,0-14,0.004640586570142467,0.0173782077275097,0.0,0.0173782077275097,0.0
-0.2,1,15-24,0.007996090800053307,0.02007494646680942,0.003629017624928932,0.016445928841880487,453.17853319057815
-0.2,1,25-44,0.015061849430799017,0.013354700854700856,0.0156823502615592,-0.0023276494068583432,-14.842478123728121
-0.2,1,45-64,0.04261171809136214,0.06161933691816664,0.035497158425439754,0.026122178492726886,73.58949181128229
-0.2,1,65-80,0.04237403974958309,0.04729385968055147,0.04053114590407271,0.006762713776478765,16.685227189195317
-0.2,1,81+,0.02118494456606172,0.017401518282470146,0.022588113811824878,-0.005186595529354734,-22.961614115117268
-0.2,1,0-14,0.003101592667834933,0.005865102639296188,0.002108236881496005,0.0037568657578001827,178.19941348973606
-0.2,1,15-24,0.008023821835493822,0.01006474989096521,0.007285178304739008,0.0027795715862262006,38.15378937833393
-0.2,1,25-44,0.014269445549716668,0.010260830306388392,0.01573287083687635,-0.0054720405304879574,-34.78094104517795
